ID_sito;regione;provincia;comune;latitudine;longitudine;entro_50m_da_indirizzi_interessati_da_piani_di_intervento_pubblici_privati
1341;LAZIO;ROMA;ROMA;41,88410999;12,58753;
1342;LAZIO;ROMA;ROMA;41,88440499;12,607466;
1351;LAZIO;ROMA;ROMA;41,88973499;12,502953;si
1364;LAZIO;ROMA;ROMA;41,89193999;12,53942;
1367;LAZIO;ROMA;ROMA;41,89097099;12,4236685;
1370;LAZIO;ROMA;ROMA;41,89488999;12,41789;
1371;LAZIO;ROMA;ROMA;41,89505899;12,4343075;
1389;LAZIO;ROMA;ROMA;41,89577999;12,45269;
1395;LAZIO;ROMA;ROMA;41,89799999;12,41008;
1410;LAZIO;ROMA;ROMA;41,88872999;12,57103;si
1415;LAZIO;ROMA;ROMA;41,88894999;12,6205;
1429;LAZIO;ROMA;ROMA;41,89388999;12,48967;si
1450;LAZIO;ROMA;ROMA;41,89782999;12,44242;si
1462;LAZIO;ROMA;ROMA;41,89727999;12,48903;
1491;LAZIO;ROMA;ROMA;41,89932999;12,47647;si
1504;LAZIO;ROMA;ROMA;41,89932999;12,50125;si
1506;LAZIO;ROMA;ROMA;41,89999999;12,49236;si
1513;LAZIO;ROMA;ROMA;41,90127999;12,47364;si
1530;LAZIO;ROMA;ROMA;41,90383999;12,4205;si
1534;LAZIO;ROMA;ROMA;41,90410999;12,45886;si
1574;LAZIO;ROMA;ROMA;41,90731499;12,51577;si
1577;LAZIO;ROMA;ROMA;41,90222599;12,476732;si
1580;LAZIO;ROMA;ROMA;41,90249999;12,47764;si
1592;LAZIO;ROMA;ROMA;41,90524999;12,44553;si
1593;LAZIO;ROMA;ROMA;41,90494999;12,46736;si
1603;LAZIO;ROMA;ROMA;41,90619999;12,48036;si
1619;LAZIO;ROMA;ROMA;41,91057999;12,42203;si
1625;LAZIO;ROMA;ROMA;41,90706299;12,486018;si
1644;LAZIO;ROMA;ROMA;41,91014999;12,49755;si
1651;LAZIO;ROMA;ROMA;41,91205999;12,47033;si
1657;LAZIO;ROMA;ROMA;41,91096999;12,44492;si
1660;LAZIO;ROMA;ROMA;41,91281999;12,44469;si
1699;LAZIO;ROMA;ROMA;41,91296999;12,45558;
1701;LAZIO;ROMA;ROMA;41,91319999;12,45539;si
1717;LAZIO;ROMA;ROMA;41,91908999;12,44775;
1747;LAZIO;ROMA;ROMA;41,92403499;12,41191;si
1748;LAZIO;ROMA;ROMA;41,92266999;12,4585;si
1757;LAZIO;ROMA;ROMA;41,92457999;12,49653;si
1770;LAZIO;ROMA;ROMA;41,92763949;12,4165;si
1788;LAZIO;ROMA;ROMA;41,93246999;12,41961;si
1789;LAZIO;ROMA;ROMA;41,93306899;12,4198325;si
1807;LAZIO;ROMA;ROMA;41,94063999;12,46108;si
1815;LAZIO;ROMA;ROMA;41,94108999;12,42456;si
1830;LAZIO;ROMA;ROMA;41,93560999;12,60942;
1832;LAZIO;ROMA;ROMA;41,93655999;12,58108;si
1849;LAZIO;ROMA;ROMA;41,94344999;12,558244;
1863;LAZIO;ROMA;ROMA;41,94730899;12,427308;
1864;LAZIO;ROMA;ROMA;41,94899999;12,43267;
1865;LAZIO;ROMA;ROMA;41,94998299;12,412114;
1867;LAZIO;ROMA;ROMA;41,94341999;12,47;si
1869;LAZIO;ROMA;ROMA;41,94374999;12,45933;si
1902;LAZIO;ROMA;ROMA;41,94474999;12,56014;si
1921;LAZIO;ROMA;ROMA;41,95863899;12,508917;
1929;LAZIO;ROMA;ROMA;41,96157499;12,570622;
1942;LAZIO;ROMA;ROMA;41,95771999;12,35306;si
1943;LAZIO;ROMA;ROMA;41,93861299;12,381062;
1944;LAZIO;ROMA;ROMA;41,93894999;12,38461;si
1946;LAZIO;ROMA;ROMA;41,93662999;12,31838;
1948;LAZIO;ROMA;ROMA;41,94236599;12,2987845;
1953;LAZIO;ROMA;ROMA;41,94442999;12,38797;si
1954;LAZIO;ROMA;ROMA;41,94486599;12,388585;si
1956;LAZIO;ROMA;ROMA;41,94720499;12,372318;
1958;LAZIO;ROMA;ROMA;41,94908999;12,37367;
1961;LAZIO;ROMA;FIUMICINO;41,96360999;12,24006;
1962;LAZIO;ROMA;FIUMICINO;41,96389999;12,2407;
1964;LAZIO;ROMA;FIUMICINO;41,97199999;12,25753;si
1970;LAZIO;ROMA;ROMA;41,99733299;12,303528;
1971;LAZIO;ROMA;ROMA;41,99733199;12,303861;
1977;LAZIO;ROMA;ROMA;42,00299999;12,37669;
1979;LAZIO;ROMA;ROMA;42,01007999;12,37439;
1980;TOSCANA;GROSSETO;SANTA FIORA;42,83372049;11,5828895;
1981;TOSCANA;GROSSETO;SANTA FIORA;42,83538399;11,586401;si
1983;TOSCANA;GROSSETO;ARCIDOSSO;42,87814118;11,5231761;
1996;TOSCANA;SIENA;MONTALCINO;43,05816399;11,489786;si
1997;TOSCANA;SIENA;MONTALCINO;43,05824999;11,490061;si
2008;TOSCANA;SIENA;MONTERONI D'ARBIA;43,25039199;11,395557;
2009;TOSCANA;SIENA;ASCIANO;43,29552999;11,42092;
2011;TOSCANA;SIENA;SIENA;43,29872049;11,395971;
2014;TOSCANA;SIENA;ASCIANO;43,22425049;11,5605575;
2019;TOSCANA;SIENA;CASTELNUOVO BERARDENGA;43,31869399;11,520947;
2020;TOSCANA;SIENA;CASTELNUOVO BERARDENGA;43,31888999;11,5211105;
2023;TOSCANA;AREZZO;BUCINE;43,37592499;11,579615;
2041;TOSCANA;SIENA;RAPOLANO TERME;43,23867199;11,637867;
2045;TOSCANA;SIENA;MONTEPULCIANO;43,17566999;11,836012;
2046;TOSCANA;AREZZO;FOIANO DELLA CHIANA;43,23908099;11,8153315;si
2049;TOSCANA;AREZZO;LUCIGNANO;43,26824999;11,77367;
2057;TOSCANA;AREZZO;MARCIANO DELLA CHIANA;43,32199999;11,81106;
2060;TOSCANA;AREZZO;MARCIANO DELLA CHIANA;43,30363599;11,782081;
2069;UMBRIA;PERUGIA;CASTIGLIONE DEL LAGO;43,13738999;12,01928;
2070;UMBRIA;PERUGIA;CASTIGLIONE DEL LAGO;43,13279999;11,95475;
2071;TOSCANA;AREZZO;CORTONA;43,20537399;11,960117;si
2072;TOSCANA;AREZZO;CORTONA;43,22035556;11,91974012;
2076;TOSCANA;SIENA;MONTEPULCIANO;43,15098549;11,8259505;
2078;TOSCANA;SIENA;MONTEPULCIANO;43,13534099;11,8574555;
2080;TOSCANA;AREZZO;CORTONA;43,16846149;11,8901065;
2081;TOSCANA;AREZZO;CORTONA;43,18615299;11,886786;
2084;TOSCANA;AREZZO;CORTONA;43,25187399;11,878222;
2085;TOSCANA;AREZZO;CORTONA;43,25242799;11,8775535;
2087;TOSCANA;AREZZO;CASTIGLION FIORENTINO;43,29751499;11,933384;
2088;TOSCANA;AREZZO;CASTIGLION FIORENTINO;43,29883899;11,933969;
2090;TOSCANA;AREZZO;CASTIGLION FIORENTINO;43,34027249;11,9098075;
2091;TOSCANA;AREZZO;CASTIGLION FIORENTINO;43,30511049;11,874029;
2092;TOSCANA;AREZZO;CASTIGLION FIORENTINO;43,33657799;11,869861;
2095;TOSCANA;AREZZO;CORTONA;43,26330999;11,96644;
2098;TOSCANA;AREZZO;CORTONA;43,27356099;11,994576;
2100;TOSCANA;AREZZO;CORTONA;43,31211749;12,0028985;
2104;TOSCANA;SIENA;RAPOLANO TERME;43,28827849;11,6089715;
2109;TOSCANA;AREZZO;MONTE SAN SAVINO;43,34585999;11,7515;
2115;TOSCANA;AREZZO;CIVITELLA IN VAL DI CHIANA;43,41181699;11,804035;si
2119;TOSCANA;AREZZO;CIVITELLA IN VAL DI CHIANA;43,41341899;11,779442;
2120;TOSCANA;AREZZO;AREZZO;43,43949149;11,786239;
2122;TOSCANA;AREZZO;CIVITELLA IN VAL DI CHIANA;43,44120599;11,719756;
2123;TOSCANA;AREZZO;CIVITELLA IN VAL DI CHIANA;43,44216699;11,720722;
2132;TOSCANA;AREZZO;AREZZO;43,46311699;11,8205395;
2141;TOSCANA;SIENA;SARTEANO;42,93999999;11,871111;
2149;UMBRIA;PERUGIA;CITTA' DELLA PIEVE;42,95088899;12,004793;
2154;UMBRIA;PERUGIA;CASTIGLIONE DEL LAGO;43,03260749;12,024344;
2155;TOSCANA;SIENA;CHIUSI;42,98427999;11,954279;
2156;TOSCANA;SIENA;CHIUSI;42,99424999;11,91947;
2157;TOSCANA;SIENA;CHIUSI;43,01043899;11,938362;
2162;TOSCANA;SIENA;CHIUSI;43,04144747;11,90982673;
2163;TOSCANA;SIENA;CHIUSI;43,04708999;11,958834;
2166;TOSCANA;SIENA;SARTEANO;43,00005999;11,85995;
2167;TOSCANA;SIENA;MONTEPULCIANO;43,08794899;11,887292;
2168;TOSCANA;SIENA;MONTEPULCIANO;43,08874999;11,88897;
2171;TOSCANA;SIENA;MONTEPULCIANO;43,08900299;11,888289;
2172;TOSCANA;SIENA;MONTEPULCIANO;43,12895399;11,880497;
2173;UMBRIA;PERUGIA;PIEGARO;42,99474999;12,1995;
2178;UMBRIA;PERUGIA;CORCIANO;43,06688999;12,30673;
2179;UMBRIA;PERUGIA;CORCIANO;43,06846999;12,30464;
2180;UMBRIA;PERUGIA;MAGIONE;43,11733449;12,2243815;
2186;UMBRIA;PERUGIA;PERUGIA;43,06677899;12,372528;
2191;UMBRIA;PERUGIA;PERUGIA;43,07068999;12,32778;si
2211;UMBRIA;PERUGIA;CORCIANO;43,12042499;12,289328;
2212;UMBRIA;PERUGIA;CORCIANO;43,12072799;12,289214;
2213;UMBRIA;PERUGIA;CORCIANO;43,12119149;12,28925;
2217;UMBRIA;PERUGIA;UMBERTIDE;43,29780999;12,33492;
2220;UMBRIA;PERUGIA;UMBERTIDE;43,32918949;12,247656;
2225;UMBRIA;PERUGIA;PERUGIA;43,22806699;12,355578;
2226;UMBRIA;PERUGIA;PERUGIA;43,22934199;12,357114;
2227;UMBRIA;PERUGIA;UMBERTIDE;43,29557999;12,34119;
2228;UMBRIA;PERUGIA;PERUGIA;43,22416849;12,4338315;
2229;UMBRIA;PERUGIA;GUBBIO;43,33396549;12,424985;
2230;UMBRIA;PERUGIA;GUBBIO;43,33449999;12,42645;
2231;UMBRIA;PERUGIA;UMBERTIDE;43,26958318;12,39469386;
2232;UMBRIA;PERUGIA;UMBERTIDE;43,33986399;12,3914;
2234;MARCHE;PESARO URBINO;APECCHIO;43,55296999;12,39233;
2237;UMBRIA;PERUGIA;CITTA' DI CASTELLO;43,45396999;12,24431;si
2249;UMBRIA;PERUGIA;TUORO SUL TRASIMENO;43,21290349;12,071438;
2255;UMBRIA;PERUGIA;MAGIONE;43,15296999;12,20639;
2260;UMBRIA;PERUGIA;SAN GIUSTINO;43,52346999;12,21014;
2263;TOSCANA;AREZZO;AREZZO;43,36688299;12,068342;
2264;TOSCANA;AREZZO;ANGHIARI;43,46430699;12,0607755;
2270;TOSCANA;AREZZO;SANSEPOLCRO;43,55355599;12,117032;
2277;UMBRIA;PERUGIA;MONTE SANTA MARIA TIBERINA;43,43755299;12,162437;si
2278;TOSCANA;AREZZO;SANSEPOLCRO;43,57541849;12,1520815;
2284;EMILIA-ROMAGNA;FORLI' CESENA;SARSINA;43,90913899;12,141883;
2285;UMBRIA;PERUGIA;CITTA' DI CASTELLO;43,46533999;12,24164;si
2287;UMBRIA;PERUGIA;CITTA' DI CASTELLO;43,47437199;12,253517;
2290;UMBRIA;PERUGIA;UMBERTIDE;43,31821999;12,32911;
2291;UMBRIA;PERUGIA;CITTA' DI CASTELLO;43,52591699;12,370728;
2292;MARCHE;PESARO URBINO;MERCATELLO SUL METAURO;43,64544208;12,33228629;
2294;MARCHE;PESARO URBINO;MERCATELLO SUL METAURO;43,65907999;12,32311;
2295;MARCHE;PESARO URBINO;MERCATELLO SUL METAURO;43,65858099;12,365458;
2296;MARCHE;PESARO URBINO;APECCHIO;43,55496399;12,427519;
2301;MARCHE;PESARO URBINO;BELFORTE ALL'ISAURO;43,71698799;12,375673;si
2305;MARCHE;PESARO URBINO;MACERATA FELTRIA;43,80685899;12,435237;
2308;TOSCANA;AREZZO;SESTINO;43,70344936;12,29723314;
2309;MARCHE;PESARO URBINO;BORGO PACE;43,65073599;12,2335;
2312;EMILIA-ROMAGNA;RIMINI;PENNABILLI;43,81794399;12,263669;si
2313;MARCHE;PESARO URBINO;CARPEGNA;43,78216799;12,3341105;si
2314;MARCHE;PESARO URBINO;CARPEGNA;43,80302999;12,32075;
2317;MARCHE;PESARO URBINO;MONTE GRIMANO TERME;43,86946949;12,462192;
2318;EMILIA-ROMAGNA;RIMINI;SAN LEO;43,89620599;12,342972;si
2319;EMILIA-ROMAGNA;RIMINI;SAN LEO;43,95102899;12,370839;
2320;EMILIA-ROMAGNA;RIMINI;POGGIO TORRIANA;43,96600199;12,392041;
2331;EMILIA-ROMAGNA;RIMINI;SANT'AGATA FELTRIA;43,86452499;12,210121;si
2332;EMILIA-ROMAGNA;FORLI' CESENA;SOGLIANO AL RUBICONE;43,93150299;12,192028;si
2336;EMILIA-ROMAGNA;FORLI' CESENA;VERGHERETO;43,83610799;12,065894;
2337;EMILIA-ROMAGNA;FORLI' CESENA;VERGHERETO;43,83627699;12,065704;
2338;EMILIA-ROMAGNA;FORLI' CESENA;SARSINA;43,90928698;12,14207183;
2339;EMILIA-ROMAGNA;FORLI' CESENA;MERCATO SARACENO;44,02405599;12,133478;
2341;EMILIA-ROMAGNA;FORLI' CESENA;SARSINA;43,97285299;12,081864;
2342;EMILIA-ROMAGNA;FORLI' CESENA;MELDOLA;44,058994;12,11485;
2343;EMILIA-ROMAGNA;FORLI' CESENA;MELDOLA;44,084331;12,0559185;
2345;EMILIA-ROMAGNA;FORLI' CESENA;BERTINORO;44,151485;12,145534;
2346;EMILIA-ROMAGNA;FORLI' CESENA;SOGLIANO AL RUBICONE;43,93062099;12,191095;
2353;EMILIA-ROMAGNA;FORLI' CESENA;CESENA;44,09691;12,19563;
2354;EMILIA-ROMAGNA;FORLI' CESENA;CESENA;44,09731;12,19597;si
2357;EMILIA-ROMAGNA;FORLI' CESENA;CESENA;44,11;12,20469;
2358;EMILIA-ROMAGNA;FORLI' CESENA;CESENA;44,1150855;12,2010665;
2359;EMILIA-ROMAGNA;FORLI' CESENA;CESENA;44,11863;12,20669;
2368;TOSCANA;AREZZO;PIEVE SANTO STEFANO;43,72646749;12,088506;
2369;TOSCANA;AREZZO;PIEVE SANTO STEFANO;43,70175393;12,02262311;
2371;EMILIA-ROMAGNA;FORLI' CESENA;VERGHERETO;43,79191799;11,9995815;
2372;EMILIA-ROMAGNA;FORLI' CESENA;BAGNO DI ROMAGNA;43,84608049;12,035419;
2373;TOSCANA;AREZZO;POPPI;43,79413999;11,8928895;
2380;EMILIA-ROMAGNA;FORLI' CESENA;PREDAPPIO;44,054306;11,944833;
2387;EMILIA-ROMAGNA;FORLI' CESENA;BAGNO DI ROMAGNA;43,89287899;12,025712;si
2388;EMILIA-ROMAGNA;FORLI' CESENA;SANTA SOFIA;43,927007;11,98916604;si
2389;EMILIA-ROMAGNA;FORLI' CESENA;CIVITELLA DI ROMAGNA;44,02869199;11,999189;
2390;EMILIA-ROMAGNA;FORLI' CESENA;CIVITELLA DI ROMAGNA;44,00349799;11,938196;
2395;EMILIA-ROMAGNA;FORLI' CESENA;CIVITELLA DI ROMAGNA;44,052062;12,002947;
2397;EMILIA-ROMAGNA;FORLI' CESENA;MELDOLA;44,08451;12,055336;
2407;EMILIA-ROMAGNA;FORLI' CESENA;CESENA;44,13797;12,24675;si
2416;EMILIA-ROMAGNA;RIMINI;BELLARIA-IGEA MARINA;44,1498905;12,4633605;si
2417;EMILIA-ROMAGNA;RIMINI;BELLARIA-IGEA MARINA;44,14559347;12,44936911;
2419;EMILIA-ROMAGNA;RIMINI;BELLARIA-IGEA MARINA;44,150406;12,463211;si
2421;EMILIA-ROMAGNA;RIMINI;BELLARIA-IGEA MARINA;44,15395;12,4573;
2430;EMILIA-ROMAGNA;FORLI' CESENA;CESENA;44,1610815;12,331;
2434;EMILIA-ROMAGNA;FORLI' CESENA;SAVIGNANO SUL RUBICONE;44,1542;12,42417;
2435;EMILIA-ROMAGNA;RIMINI;BELLARIA-IGEA MARINA;44,15722;12,45411;si
2436;EMILIA-ROMAGNA;RIMINI;BELLARIA-IGEA MARINA;44,15935;12,4487;
2437;EMILIA-ROMAGNA;FORLI' CESENA;SAVIGNANO SUL RUBICONE;44,15989;12,430096;
2441;EMILIA-ROMAGNA;FORLI' CESENA;CESENATICO;44,1511735;12,3870265;
2442;EMILIA-ROMAGNA;FORLI' CESENA;CESENATICO;44,15711;12,38637;
2445;EMILIA-ROMAGNA;FORLI' CESENA;SAN MAURO PASCOLI;44,16298;12,44508;
2446;EMILIA-ROMAGNA;FORLI' CESENA;SAVIGNANO SUL RUBICONE;44,163423;12,436788;
2447;TOSCANA;AREZZO;AREZZO;43,37101949;11,8580995;
2449;TOSCANA;AREZZO;AREZZO;43,38493999;11,84739;
2450;TOSCANA;AREZZO;AREZZO;43,39013299;11,845147;
2467;TOSCANA;AREZZO;AREZZO;43,46638949;11,905942;
2491;TOSCANA;AREZZO;AREZZO;43,48127999;11,81819;
2498;TOSCANA;AREZZO;AREZZO;43,49596499;11,868129;
2499;TOSCANA;AREZZO;AREZZO;43,50613899;11,85714;
2501;TOSCANA;AREZZO;ANGHIARI;43,54715399;11,940287;
2502;TOSCANA;AREZZO;ANGHIARI;43,54793999;11,94103;
2503;TOSCANA;AREZZO;ANGHIARI;43,54815299;11,941244;
2504;TOSCANA;AREZZO;AREZZO;43,52323749;11,8688145;
2507;TOSCANA;AREZZO;AREZZO;43,45716999;12,00983;
2510;TOSCANA;AREZZO;PIEVE SANTO STEFANO;43,61791899;12,061856;
2512;TOSCANA;AREZZO;ANGHIARI;43,54407099;11,98576;
2514;TOSCANA;AREZZO;PIEVE SANTO STEFANO;43,68452999;12,03122;
2515;TOSCANA;AREZZO;PIEVE SANTO STEFANO;43,66650343;12,05868588;
2519;TOSCANA;AREZZO;CHIUSI DELLA VERNA;43,66624999;11,84789;
2520;TOSCANA;AREZZO;CHIUSI DELLA VERNA;43,66658199;11,84786;
2523;TOSCANA;AREZZO;CHIUSI DELLA VERNA;43,78145599;11,885871;
2525;TOSCANA;AREZZO;CHIUSI DELLA VERNA;43,70714699;11,930647;
2530;TOSCANA;AREZZO;AREZZO;43,50240941;11,76639879;
2533;TOSCANA;AREZZO;BUCINE;43,49928299;11,601949;
2535;TOSCANA;AREZZO;MONTEVARCHI;43,51458599;11,595675;
2536;TOSCANA;AREZZO;TERRANUOVA BRACCIOLINI;43,51562799;11,639147;
2537;TOSCANA;AREZZO;AREZZO;43,49357299;11,78348;
2540;TOSCANA;AREZZO;AREZZO;43,50290949;11,814823;
2543;TOSCANA;AREZZO;CASTIGLION FIBOCCHI;43,53551099;11,740532;
2544;TOSCANA;AREZZO;CASTIGLION FIBOCCHI;43,53644199;11,741639;
2550;TOSCANA;AREZZO;CASTIGLION FIBOCCHI;43,53047099;11,736442;
2551;TOSCANA;AREZZO;CASTEL SAN NICCOLO';43,74050049;11,6895;
2554;TOSCANA;AREZZO;MONTEMIGNAIO;43,74659299;11,618964;
2562;TOSCANA;AREZZO;PRATOVECCHIO STIA;43,77808199;11,7613895;
2564;TOSCANA;AREZZO;BIBBIENA;43,73536149;11,805582;
2570;TOSCANA;AREZZO;PRATOVECCHIO STIA;43,77874699;11,763489;
2571;EMILIA-ROMAGNA;FORLI' CESENA;SANTA SOFIA;43,86684699;11,730717;
2576;EMILIA-ROMAGNA;FORLI' CESENA;BAGNO DI ROMAGNA;43,87946099;11,838431;
2578;EMILIA-ROMAGNA;FORLI' CESENA;PREMILCUORE;43,98260999;11,79355;
2582;EMILIA-ROMAGNA;FORLI' CESENA;MODIGLIANA;44,1634775;11,791558;
2584;EMILIA-ROMAGNA;FORLI' CESENA;TREDOZIO;44,08208;11,74761;
2585;EMILIA-ROMAGNA;FORLI' CESENA;TREDOZIO;44,056228;11,729094;
2586;EMILIA-ROMAGNA;RAVENNA;BRISIGHELLA;44,118506;11,674244;
2588;EMILIA-ROMAGNA;RAVENNA;BRISIGHELLA;44,1458895;11,6974425;
2601;SARDEGNA;SUD SARDEGNA;VILLASIMIUS;39,10992275;9,508894639;
2606;SARDEGNA;SUD SARDEGNA;VILLASIMIUS;39,12560999;9,52539;
2610;SARDEGNA;SUD SARDEGNA;VILLASIMIUS;39,15285499;9,518245;
2612;SARDEGNA;SUD SARDEGNA;CASTIADAS;39,17747799;9,568075;
2613;SARDEGNA;SUD SARDEGNA;CASTIADAS;39,20237499;9,554243;
2615;SARDEGNA;SUD SARDEGNA;CASTIADAS;39,23830199;9,520721;
2618;SARDEGNA;CAGLIARI;MURAVERA;39,25002849;9,565779;
2621;SARDEGNA;CAGLIARI;MURAVERA;39,25938899;9,5738605;
2622;SARDEGNA;CAGLIARI;MURAVERA;39,25185999;9,57206;
2625;SARDEGNA;CAGLIARI;MURAVERA;39,34838899;9,595344;
2626;SARDEGNA;CAGLIARI;MURAVERA;39,35198999;9,595019;
2627;SARDEGNA;SUD SARDEGNA;SAN VITO;39,36893399;9,520712;
2630;SARDEGNA;CAGLIARI;MURAVERA;39,36533899;9,598378;
2632;SARDEGNA;CAGLIARI;MURAVERA;39,41292199;9,586158;
2634;SARDEGNA;CAGLIARI;MURAVERA;39,41699999;9,5781925;
2638;SARDEGNA;SUD SARDEGNA;VILLAPUTZU;39,44310299;9,636364;
2642;SARDEGNA;SUD SARDEGNA;VILLAPUTZU;39,44288099;9,572361;
2646;SARDEGNA;SUD SARDEGNA;VILLAPUTZU;39,47074799;9,571775;
2647;SARDEGNA;SUD SARDEGNA;VILLAPUTZU;39,47078899;9,571475;
2648;SARDEGNA;SUD SARDEGNA;VILLAPUTZU;39,49317799;9,618006;
2649;SARDEGNA;SUD SARDEGNA;VILLAPUTZU;39,49343699;9,618102;
2650;SARDEGNA;SUD SARDEGNA;SAN VITO;39,52630399;9,580481;
2651;SARDEGNA;NUORO;TERTENIA;39,66232199;9,6372425;
2653;SARDEGNA;NUORO;JERZU;39,77986899;9,539028;
2654;SARDEGNA;NUORO;JERZU;39,78003899;9,538915;
2655;SARDEGNA;NUORO;TERTENIA;39,67418999;9,607321;
2656;SARDEGNA;NUORO;TERTENIA;39,67439999;9,604492;
2657;SARDEGNA;NUORO;TERTENIA;39,67457999;9,60456;
2660;SARDEGNA;NUORO;TERTENIA;39,70273437;9,621510001;
2663;SARDEGNA;NUORO;JERZU;39,78630899;9,5241445;
2665;SARDEGNA;NUORO;GAIRO;39,72671999;9,671265;
2667;SARDEGNA;NUORO;BARI SARDO;39,83141999;9,67314;
2672;SARDEGNA;NUORO;BARI SARDO;39,83863899;9,632082;
2674;SARDEGNA;NUORO;BARI SARDO;39,83211099;9,672778;
2678;SARDEGNA;NUORO;LOCERI;39,85560999;9,5875285;
2679;SARDEGNA;NUORO;LOCERI;39,85971099;9,578797;
2682;SARDEGNA;NUORO;GAIRO;39,85821999;9,51822;
2683;SARDEGNA;NUORO;LANUSEI;39,87321949;9,5452505;si
2687;SARDEGNA;NUORO;ILBONO;39,88977899;9,5340815;
2688;SARDEGNA;NUORO;LOCERI;39,85988799;9,578596;
2689;SARDEGNA;NUORO;BARI SARDO;39,86236099;9,644819;
2690;SARDEGNA;NUORO;TORTOLI';39,92752899;9,64275;
2691;SARDEGNA;NUORO;ARZANA;39,91343049;9,5281955;
2693;SARDEGNA;NUORO;VILLAGRANDE STRISAILI;39,95971999;9,53303;
2694;SARDEGNA;NUORO;VILLAGRANDE STRISAILI;39,96222799;9,513503;
2695;SARDEGNA;NUORO;VILLAGRANDE STRISAILI;39,96227899;9,511814;
2699;SARDEGNA;NUORO;TORTOLI';39,92711149;9,6819185;
2704;SARDEGNA;NUORO;TORTOLI';39,93122199;9,692111;
2705;SARDEGNA;NUORO;TORTOLI';39,93196199;9,691894;
2707;SARDEGNA;NUORO;BAUNEI;39,99060999;9,68875;
2712;SARDEGNA;NUORO;TRIEI;40,03958099;9,641803;
2714;SARDEGNA;NUORO;BAUNEI;40,02818999;9,66772;si
2717;SARDEGNA;NUORO;TALANA;40,03818899;9,507917;
2718;SARDEGNA;NUORO;TALANA;40,03894199;9,5078605;
2719;SARDEGNA;NUORO;TALANA;40,04138799;9,504178;
2720;SARDEGNA;NUORO;URZULEI;40,08794699;9,503656;
2721;SARDEGNA;NUORO;URZULEI;40,08858599;9,503174;
2722;SARDEGNA;NUORO;URZULEI;40,10132999;9,52558;
2723;SARDEGNA;NUORO;URZULEI;40,15841849;9,509721;
2725;SARDEGNA;NUORO;VILLAGRANDE STRISAILI;39,95792299;9,462911;
2726;SARDEGNA;NUORO;LULA;40,46317999;9,484158;
2731;SARDEGNA;NUORO;DORGALI;40,28715199;9,62422;
2732;SARDEGNA;NUORO;DORGALI;40,28884049;9,6376095;
2735;SARDEGNA;NUORO;OROSEI;40,38783899;9,684286;
2736;SARDEGNA;NUORO;ONIFAI;40,40554537;9,654424713;
2737;SARDEGNA;NUORO;OROSEI;40,38855849;9,746582;
2738;SARDEGNA;NUORO;OROSEI;40,41210299;9,726008;
2739;SARDEGNA;NUORO;OROSEI;40,43372699;9,7732845;
2740;SARDEGNA;NUORO;URZULEI;40,15859699;9,509639;
2741;SARDEGNA;NUORO;URZULEI;40,15982799;9,509854;
2742;SARDEGNA;NUORO;LULA;40,42163299;9,523339;
2744;SARDEGNA;NUORO;GALTELLI';40,38312199;9,616564;
2746;SARDEGNA;NUORO;GALTELLI';40,38378049;9,6165005;
2747;SARDEGNA;NUORO;IRGOLI;40,47351099;9,594421;
2748;SARDEGNA;NUORO;IRGOLI;40,47455299;9,595386;
2749;SARDEGNA;NUORO;LULA;40,42173199;9,526364;
2750;SARDEGNA;NUORO;LULA;40,42197199;9,5223075;
2752;SARDEGNA;NUORO;OROSEI;40,44386693;9,775160878;
2753;SARDEGNA;NUORO;SINISCOLA;40,55651249;9,713623;
2754;SARDEGNA;NUORO;SINISCOLA;40,55938849;9,714332;
2755;SARDEGNA;NUORO;SINISCOLA;40,53208899;9,665922;
2760;SARDEGNA;NUORO;TORPE';40,62188849;9,6756685;si
2762;SARDEGNA;NUORO;TORPE';40,68534899;9,64486;
2766;SARDEGNA;NUORO;POSADA;40,62138849;9,743582;
2769;SARDEGNA;NUORO;POSADA;40,65783299;9,706108;
2772;SARDEGNA;NUORO;POSADA;40,62974999;9,72855;
2773;SARDEGNA;SASSARI;BUDONI;40,66646099;9,744865;
2774;SARDEGNA;NUORO;LODE';40,56598199;9,534528;
2775;SARDEGNA;NUORO;LODE';40,59385999;9,53819;
2776;SARDEGNA;NUORO;LULA;40,46344199;9,4851105;
2778;SARDEGNA;SASSARI;PADRU;40,75506099;9,485344;
2781;SARDEGNA;SASSARI;LOIRI PORTO SAN PAOLO;40,79263658;9,58511127;
2782;SARDEGNA;SASSARI;LOIRI PORTO SAN PAOLO;40,84685749;9,6434055;
2783;SARDEGNA;SASSARI;BUDONI;40,69858999;9,70931;
2785;SARDEGNA;SASSARI;BUDONI;40,68416799;9,7286395;
2787;SARDEGNA;SASSARI;BUDONI;40,70819249;9,692029;
2788;SARDEGNA;SASSARI;BUDONI;40,72757299;9,701253;
2790;SARDEGNA;SASSARI;BUDONI;40,73471399;9,69434;
2791;SARDEGNA;SASSARI;BUDONI;40,73744064;9,702660136;
2792;SARDEGNA;SASSARI;SAN TEODORO;40,77077299;9,64186;
2793;SARDEGNA;SASSARI;SAN TEODORO;40,78785099;9,615583;
2794;SARDEGNA;SASSARI;BUDONI;40,73794799;9,6663895;
2796;SARDEGNA;SASSARI;BUDONI;40,74359399;9,709797;
